batch_size,learning_rate,split_count,cnt_min,cnt_max,embedding_dim,category_embedding_dim,hidden_size,checkpoint,epoch_num,accuracy,early_stop_epoch,hidden_size,metric_rankme,metric_coherence,metric_pseudo_condition_number,metric_alpha_req,metric_stable_rank,metric_ne_sum,metric_self_clustering,metric_ripser,time_rankme,time_coherence,time_pseudo_condition_number,time_alpha_req,time_stable_rank,time_ne_sum,time_self_clustering,time_ripser
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.7144186046511628,16,128,48.3854,10.6899,0.0019,3.8812,1.2461,11.0489,0.6373,-5884.0291,0.0001,0.0006,0.0,0.0002,0.0005,0.0033,0.0607,13.6866
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7255813953488373,16,128,48.4109,10.9618,0.0019,3.9022,1.2448,11.1801,0.6386,-5988.5943,0.0001,0.0007,0.0,0.0002,0.0004,0.003,0.062,11.984
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7153488372093023,16,128,48.5523,10.856,0.0019,3.9166,1.2434,11.0853,0.6398,-6084.5781,0.0001,0.0007,0.0,0.0002,0.0005,0.0031,0.0603,12.102
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7246511627906976,16,128,48.3645,11.0105,0.0018,3.9168,1.2341,11.3547,0.649,-6065.7908,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.061,12.7143
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7311627906976744,16,128,48.4652,11.1516,0.0019,3.918,1.2331,11.0239,0.6501,-6136.9623,0.0001,0.0005,0.0,0.0002,0.0005,0.003,0.0609,12.2774
64,0.001,3,10,50,16,24,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.7134883720930233,16,128,48.9287,11.2992,0.0017,3.9545,1.2421,10.6079,0.6423,-6268.3564,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0603,13.0837
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=00.ckpt,0,0.6772093023255814,23,64,22.958,30.7097,0.0047,3.9586,1.5188,2.3216,0.4685,-2047.1877,0.0001,0.0004,0.0,0.0002,0.0002,0.0013,0.0596,4.7658
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=01.ckpt,1,0.6706976744186046,23,64,23.9433,29.6928,0.0042,3.918,1.3467,4.8529,0.5584,-2480.3688,0.0001,0.0003,0.0,0.0002,0.0002,0.0013,0.0564,5.1853
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=02.ckpt,2,0.6883720930232559,23,64,25.5177,28.4369,0.0046,3.8285,1.3587,5.6447,0.5469,-2795.7528,0.0001,0.0005,0.0,0.0002,0.0002,0.0013,0.059,5.7272
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=03.ckpt,3,0.6995348837209302,23,64,26.2562,26.3877,0.0046,3.7705,1.3265,7.4733,0.5704,-2961.6727,0.0001,0.0006,0.0,0.0002,0.0002,0.0013,0.0601,5.6232
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=04.ckpt,4,0.7004651162790698,23,64,27.2036,24.1912,0.0046,3.7529,1.3751,6.4399,0.5322,-3205.1838,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.058,6.3116
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=05.ckpt,5,0.6976744186046512,23,64,27.4518,23.341,0.0045,3.7017,1.3396,7.3976,0.5577,-3391.8265,0.0001,0.0005,0.0,0.0002,0.0002,0.0014,0.0615,7.1537
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=06.ckpt,6,0.6855813953488372,23,64,27.7149,23.581,0.0044,3.6411,1.3088,8.0091,0.5817,-3508.5639,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0564,7.2141
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=07.ckpt,7,0.6837209302325581,23,64,28.8491,26.0502,0.0049,3.5425,1.3145,7.7906,0.5752,-3788.5604,0.0001,0.0005,0.0,0.0002,0.0002,0.0013,0.0602,7.7456
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=08.ckpt,8,0.6930232558139535,23,64,28.2678,27.5224,0.0042,3.56,1.2895,7.031,0.5978,-3775.511,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.058,7.3832
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=09.ckpt,9,0.6967441860465117,23,64,28.5133,25.39,0.0039,3.5249,1.2713,7.577,0.6129,-3894.327,0.0001,0.0004,0.0,0.0002,0.0002,0.0016,0.0572,7.5201
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=10.ckpt,10,0.7041860465116279,23,64,29.6233,27.3725,0.004,3.5107,1.2978,8.1928,0.5901,-4030.4672,0.0001,0.0005,0.0,0.0002,0.0002,0.0012,0.0559,8.4458
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=11.ckpt,11,0.6911627906976744,23,64,29.2276,27.0321,0.0038,3.525,1.2859,7.4723,0.6003,-4031.7631,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0581,9.2708
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=12.ckpt,12,0.6911627906976744,23,64,29.0319,25.6475,0.0038,3.5151,1.2718,8.108,0.6127,-4009.8945,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0599,8.349
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=13.ckpt,13,0.6967441860465117,23,64,29.4999,24.6853,0.0038,3.516,1.285,7.7044,0.6014,-4104.5283,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0619,8.9841
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=14.ckpt,14,0.68,23,64,29.8214,25.4616,0.0036,3.4981,1.2874,7.6179,0.5989,-4168.0059,0.0001,0.0005,0.0,0.0002,0.0002,0.0013,0.0586,9.4589
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=15.ckpt,15,0.7004651162790698,23,64,29.6489,24.596,0.0038,3.4772,1.2698,8.3828,0.6145,-4164.8175,0.0001,0.0003,0.0,0.0002,0.0002,0.0012,0.0589,10.3155
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=16.ckpt,16,0.6772093023255814,23,64,29.9391,24.6175,0.0036,3.4757,1.2762,8.2674,0.6086,-4221.3819,0.0001,0.0004,0.0,0.0002,0.0002,0.0017,0.0596,8.9309
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=17.ckpt,17,0.693953488372093,23,64,30.3804,23.2642,0.0038,3.4353,1.2763,8.7365,0.6088,-4293.5081,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0573,8.0007
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=18.ckpt,18,0.6995348837209302,23,64,30.854,21.1603,0.004,3.4378,1.2885,9.3088,0.5977,-4406.3123,0.0001,0.0004,0.0,0.0002,0.0002,0.0014,0.0584,8.9667
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=19.ckpt,19,0.6930232558139535,23,64,30.4258,22.0972,0.0035,3.4539,1.2751,8.6279,0.609,-4383.4318,0.0001,0.0005,0.0,0.0002,0.0002,0.0014,0.0573,8.7478
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=20.ckpt,20,0.6865116279069767,23,64,30.6983,21.1484,0.0037,3.4087,1.2666,9.7759,0.6169,-4405.6088,0.0001,0.0005,0.0,0.0002,0.0002,0.0013,0.0586,8.6485
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=21.ckpt,21,0.6762790697674419,23,64,30.4348,21.2624,0.0036,3.4428,1.266,9.3844,0.6174,-4387.5304,0.0001,0.0004,0.0,0.0002,0.0002,0.0013,0.0577,8.9572
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=22.ckpt,22,0.6837209302325581,23,64,31.2097,18.661,0.004,3.3877,1.2794,9.9679,0.6049,-4489.7622,0.0001,0.0004,0.0,0.0002,0.0002,0.0014,0.0612,9.346
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=23.ckpt,23,0.6855813953488372,23,64,31.8954,15.644,0.0042,3.3535,1.3015,8.9166,0.5857,-4649.3037,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0576,9.3832
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=24.ckpt,24,0.6893023255813954,23,64,31.384,17.568,0.0039,3.3634,1.2771,9.7821,0.607,-4542.7217,0.0001,0.0004,0.0,0.0002,0.0002,0.0015,0.0579,9.301
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=25.ckpt,25,0.7134883720930233,23,64,31.0989,20.5811,0.0038,3.391,1.2706,9.9169,0.6131,-4512.8945,0.0001,0.0005,0.0,0.0002,0.0002,0.0012,0.0604,10.0418
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=26.ckpt,26,0.7134883720930233,23,64,31.4008,18.7903,0.0039,3.3715,1.2758,9.6176,0.6081,-4562.0831,0.0001,0.0004,0.0,0.0002,0.0002,0.0012,0.0576,10.7932
64,0.001,3,10,50,16,8,64,checkpoints/model_64_0.001_3_10_50_64epoch=27.ckpt,27,0.6790697674418604,23,64,31.4282,18.0251,0.004,3.3601,1.2716,10.3132,0.612,-4581.1579,0.0001,0.0004,0.0,0.0002,0.0002,0.0016,0.0597,10.3292
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=00.ckpt,0,0.6706976744186046,23,128,28.0539,21.6061,0.0015,4.321,1.3416,3.2078,0.5573,-2790.6911,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0604,5.8493
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=01.ckpt,1,0.6846511627906977,23,128,32.939,20.998,0.002,4.2273,1.3864,5.0751,0.5315,-3398.0455,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0608,5.9972
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=02.ckpt,2,0.6865116279069767,23,128,33.1025,19.2072,0.0019,4.2125,1.2921,4.969,0.595,-3454.9256,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0597,6.256
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=03.ckpt,3,0.7041860465116279,23,128,33.8675,19.6785,0.0019,4.1549,1.2654,5.0264,0.6226,-3609.3353,0.0001,0.0005,0.0,0.0002,0.0004,0.0034,0.0609,6.1009
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=04.ckpt,4,0.6948837209302325,23,128,36.028,19.4564,0.002,4.1257,1.2577,6.2824,0.6279,-3745.7298,0.0001,0.0004,0.0,0.0002,0.0004,0.003,0.0645,6.8171
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=05.ckpt,5,0.706046511627907,23,128,36.3125,19.3817,0.0021,4.0625,1.2406,6.379,0.6428,-3897.6718,0.0001,0.0007,0.0,0.0002,0.0005,0.0036,0.0622,6.5094
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=06.ckpt,6,0.7116279069767442,23,128,38.6037,18.6321,0.0021,4.0201,1.2435,6.7919,0.6409,-4140.6921,0.0001,0.0005,0.0,0.0002,0.0004,0.0029,0.0589,7.8059
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=07.ckpt,7,0.7153488372093023,23,128,39.8927,17.9643,0.0022,3.9707,1.2453,7.2026,0.6369,-4373.8631,0.0001,0.0006,0.0,0.0002,0.0004,0.0033,0.0653,8.6066
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=08.ckpt,8,0.7144186046511628,23,128,41.1568,17.2762,0.0022,3.9429,1.2484,8.2913,0.6374,-4613.498,0.0001,0.0006,0.0,0.0002,0.0005,0.0034,0.0663,9.8532
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=09.ckpt,9,0.7172093023255814,23,128,40.5721,16.3464,0.002,3.9378,1.22,7.1489,0.6644,-4707.3136,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0627,9.8225
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=10.ckpt,10,0.7051162790697675,23,128,44.1804,16.1853,0.0023,3.9126,1.2679,8.4009,0.6177,-5098.5019,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0617,10.6665
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=11.ckpt,11,0.7125581395348837,23,128,44.0627,15.8875,0.0022,3.9007,1.2629,8.0798,0.6222,-5175.633,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0634,11.8349
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=12.ckpt,12,0.7013953488372093,23,128,44.7383,15.8849,0.0022,3.9203,1.2744,8.3973,0.612,-5272.5195,0.0001,0.0005,0.0,0.0002,0.0004,0.0032,0.0611,12.9955
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=13.ckpt,13,0.7069767441860465,23,128,44.7142,15.3136,0.0021,3.914,1.2686,7.9429,0.617,-5343.9662,0.0001,0.0004,0.0,0.0002,0.0004,0.0031,0.0604,13.22
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=14.ckpt,14,0.7116279069767442,23,128,45.2684,15.2067,0.0021,3.91,1.2727,8.3782,0.6134,-5472.2068,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0617,10.246
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=15.ckpt,15,0.718139534883721,23,128,44.1717,15.1146,0.0019,3.9274,1.2473,8.1169,0.6365,-5398.9809,0.0001,0.0006,0.0,0.0002,0.0004,0.0029,0.0603,10.3918
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=16.ckpt,16,0.7237209302325581,23,128,45.266,14.7792,0.0019,3.934,1.2635,8.3746,0.621,-5584.103,0.0001,0.0004,0.0,0.0002,0.0004,0.0033,0.0606,12.1751
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=17.ckpt,17,0.7209302325581395,23,128,45.7949,14.566,0.0018,3.9304,1.2638,8.894,0.622,-5660.455,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0614,11.2215
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=18.ckpt,18,0.7376744186046512,23,128,46.999,14.8098,0.0019,3.8977,1.2708,9.1714,0.6148,-5832.8071,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0608,12.2989
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=19.ckpt,19,0.7283720930232558,23,128,45.6591,14.3858,0.0017,3.935,1.2497,8.7739,0.6343,-5743.7484,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.06,12.764
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=20.ckpt,20,0.718139534883721,23,128,46.803,14.1862,0.0018,3.935,1.2729,8.6361,0.6131,-5870.6255,0.0001,0.0004,0.0,0.0002,0.0004,0.003,0.0596,11.4938
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=21.ckpt,21,0.7302325581395349,23,128,46.4472,14.1704,0.0017,3.939,1.2571,9.2622,0.628,-5851.2299,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0593,12.1874
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=22.ckpt,22,0.7246511627906976,23,128,46.8685,13.8286,0.0018,3.9366,1.2644,8.6328,0.6207,-5878.6655,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.0597,13.1012
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=23.ckpt,23,0.7311627906976744,23,128,46.7498,13.8031,0.0016,3.9355,1.2513,9.5529,0.6338,-5899.9715,0.0001,0.0007,0.0,0.0002,0.0004,0.0031,0.0609,11.9745
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=24.ckpt,24,0.7144186046511628,23,128,47.9272,13.4558,0.0018,3.9099,1.2677,9.6718,0.6172,-6035.4794,0.0001,0.0005,0.0,0.0002,0.0004,0.0033,0.0623,14.2399
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=25.ckpt,25,0.7227906976744186,23,128,46.9807,13.8254,0.0016,3.9411,1.2501,9.8127,0.635,-5938.5542,0.0001,0.0006,0.0,0.0002,0.0004,0.0031,0.0583,13.5261
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=26.ckpt,26,0.7162790697674418,23,128,47.2423,13.5709,0.0017,3.9333,1.2536,9.4151,0.6304,-5980.606,0.0001,0.0005,0.0,0.0002,0.0004,0.003,0.0618,14.4581
64,0.001,3,10,50,16,8,128,checkpoints/model_64_0.001_3_10_50_128epoch=27.ckpt,27,0.718139534883721,23,128,47.8107,13.5441,0.0017,3.942,1.2596,10.0593,0.6253,-6066.9554,0.0001,0.0006,0.0,0.0002,0.0004,0.0032,0.062,13.1431
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=00.ckpt,0,0.6818604651162791,25,256,38.2795,13.3114,0.0006,4.2916,1.6149,2.5183,0.4258,-3883.8101,0.0001,0.0012,0.0,0.0002,0.0009,0.0094,0.0685,6.4776
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=01.ckpt,1,0.7153488372093023,25,256,44.3876,12.8016,0.0007,4.3508,1.365,3.575,0.5436,-4024.9209,0.0001,0.0011,0.0,0.0002,0.0008,0.0086,0.0668,6.511
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=02.ckpt,2,0.707906976744186,25,256,45.1246,12.3046,0.0007,4.2745,1.3032,3.6885,0.5971,-4462.1078,0.0001,0.0011,0.0,0.0002,0.0008,0.0118,0.0862,6.741
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=03.ckpt,3,0.7209302325581395,25,256,46.881,12.1828,0.0007,4.2677,1.2601,5.0802,0.6311,-4626.3914,0.0001,0.0011,0.0,0.0002,0.0008,0.0128,0.0734,6.7033
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=04.ckpt,4,0.7106976744186047,25,256,50.0337,11.8457,0.0008,4.2213,1.2651,5.1272,0.624,-4926.1524,0.0001,0.0011,0.0,0.0002,0.0009,0.0084,0.0712,6.9811
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=05.ckpt,5,0.7051162790697675,25,256,53.2127,11.4492,0.0008,4.2232,1.252,5.6165,0.6363,-5078.575,0.0001,0.0013,0.0,0.0002,0.001,0.0086,0.0684,7.3126
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=06.ckpt,6,0.7274418604651163,25,256,55.143,11.5579,0.0008,4.2161,1.2424,5.8199,0.6458,-5397.0965,0.0001,0.0011,0.0,0.0002,0.0008,0.0084,0.0672,7.3211
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=07.ckpt,7,0.7330232558139534,25,256,58.1981,11.4229,0.0008,4.1833,1.2474,5.5315,0.6392,-5756.8658,0.0001,0.0011,0.0,0.0002,0.0009,0.0092,0.0712,8.2348
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=08.ckpt,8,0.7339534883720931,25,256,64.6982,11.2624,0.001,4.1364,1.282,6.2079,0.6094,-6333.5167,0.0001,0.001,0.0,0.0002,0.0008,0.0085,0.071,9.503
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=09.ckpt,9,0.7237209302325581,25,256,62.6164,11.4024,0.0008,4.1426,1.2411,6.1881,0.6402,-6499.7488,0.0001,0.0011,0.0,0.0002,0.0009,0.0086,0.067,9.4558
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=10.ckpt,10,0.7293023255813953,25,256,63.9227,11.4683,0.0008,4.1822,1.2399,8.9255,0.6472,-6615.3423,0.0001,0.0011,0.0,0.0003,0.0009,0.0089,0.0659,10.6204
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=11.ckpt,11,0.7516279069767442,25,256,69.2502,11.1787,0.001,4.1214,1.2739,9.1415,0.6152,-7111.0148,0.0001,0.001,0.0,0.0002,0.0008,0.0083,0.0679,10.4765
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=12.ckpt,12,0.7339534883720931,25,256,66.2311,11.4501,0.0008,4.1681,1.2484,8.1579,0.6391,-6997.0795,0.0001,0.001,0.0,0.0002,0.0009,0.0092,0.0694,9.7844
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=13.ckpt,13,0.7358139534883721,25,256,65.4322,11.5328,0.0008,4.1546,1.2398,7.9434,0.646,-7039.5927,0.0001,0.001,0.0,0.0002,0.0009,0.0087,0.069,10.0166
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=14.ckpt,14,0.7237209302325581,25,256,65.4881,11.3238,0.0008,4.1789,1.2328,8.3522,0.653,-7066.279,0.0001,0.0011,0.0,0.0002,0.0008,0.01,0.0753,9.7845
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=15.ckpt,15,0.7246511627906976,25,256,66.2788,11.4676,0.0008,4.1588,1.2332,8.2529,0.6524,-7236.0585,0.0001,0.0011,0.0,0.0002,0.0008,0.0083,0.066,10.0453
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=16.ckpt,16,0.7218604651162791,25,256,65.8424,11.3115,0.0007,4.1579,1.2352,8.6856,0.6504,-7322.4092,0.0001,0.0012,0.0,0.0002,0.0008,0.0086,0.0662,10.0408
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=17.ckpt,17,0.7218604651162791,25,256,65.991,10.9312,0.0007,4.159,1.2216,7.8169,0.6636,-7312.6194,0.0001,0.0011,0.0,0.0003,0.0009,0.0082,0.0684,10.0808
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=18.ckpt,18,0.7413953488372093,25,256,66.6002,11.0371,0.0008,4.163,1.2317,8.7141,0.6533,-7498.6789,0.0001,0.001,0.0,0.0002,0.0008,0.0086,0.0689,10.3975
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=19.ckpt,19,0.7469767441860465,25,256,68.7686,10.7789,0.0008,4.1161,1.2412,8.695,0.6434,-7643.3278,0.0001,0.0011,0.0,0.0002,0.0009,0.0114,0.0819,10.4922
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=20.ckpt,20,0.7339534883720931,25,256,68.7941,10.9967,0.0008,4.1455,1.2447,8.9416,0.6405,-7727.3954,0.0001,0.0011,0.0,0.0002,0.0009,0.0085,0.0673,11.1005
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=21.ckpt,21,0.7172093023255814,25,256,68.1003,11.2255,0.0007,4.1466,1.2358,8.8543,0.6492,-7740.6992,0.0001,0.0012,0.0,0.0002,0.0008,0.0082,0.0677,10.9721
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=22.ckpt,22,0.7172093023255814,25,256,69.5089,11.1207,0.0008,4.1397,1.2483,8.9804,0.6369,-7888.5642,0.0001,0.001,0.0,0.0002,0.0007,0.0084,0.071,10.8771
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=23.ckpt,23,0.7367441860465116,25,256,67.3014,11.3907,0.0007,4.1682,1.2262,8.2988,0.6588,-7717.5901,0.0001,0.0011,0.0,0.0002,0.0008,0.0085,0.0687,10.783
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=24.ckpt,24,0.7125581395348837,25,256,71.1236,10.8749,0.0008,4.1273,1.2484,8.875,0.6378,-8021.2947,0.0001,0.0011,0.0,0.0002,0.0008,0.0086,0.0662,11.6283
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=25.ckpt,25,0.7302325581395349,25,256,71.4184,10.8462,0.0008,4.1333,1.2489,10.1071,0.6373,-8094.3127,0.0001,0.0012,0.0,0.0002,0.0008,0.009,0.0698,10.9775
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=26.ckpt,26,0.7320930232558139,25,256,70.1405,11.1966,0.0007,4.1357,1.239,9.1499,0.6455,-8049.9116,0.0001,0.001,0.0,0.0002,0.0008,0.009,0.0675,10.994
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=27.ckpt,27,0.718139534883721,25,256,69.109,11.2761,0.0007,4.1435,1.2335,8.0317,0.6503,-7993.3885,0.0001,0.0011,0.0,0.0002,0.0009,0.0093,0.0674,10.6745
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=28.ckpt,28,0.7302325581395349,25,256,69.5563,11.1166,0.0007,4.14,1.2325,8.5591,0.6526,-8038.9106,0.0001,0.0011,0.0,0.0002,0.0008,0.0088,0.0683,12.9703
64,0.001,3,10,50,16,8,256,checkpoints/model_64_0.001_3_10_50_256epoch=29.ckpt,29,0.7386046511627907,25,256,71.9095,10.7938,0.0008,4.1202,1.2507,9.1325,0.6344,-8230.1002,0.0001,0.001,0.0,0.0003,0.0008,0.0085,0.0662,11.8387
64,0.001,3,10,50,16,8,1024,checkpoints/model_64_0.001_3_10_50_1024epoch=00.ckpt,0,0.6995348837209302,18,1024,51.4304,3.4962,0.0,5.1524,1.4485,2.9861,0.5118,-4175.6109,0.0004,0.0035,0.0,0.0003,0.003,0.1332,0.1215,13.4537
64,0.001,3,10,50,16,8,1024,checkpoints/model_64_0.001_3_10_50_1024epoch=01.ckpt,1,0.7125581395348837,18,1024,65.676,3.4945,0.0001,5.0677,1.2728,4.8201,0.6245,-4831.4843,0.0003,0.003,0.0,0.0003,0.0031,0.1198,0.1187,13.4132
64,0.001,3,10,50,16,8,1024,checkpoints/model_64_0.001_3_10_50_1024epoch=02.ckpt,2,0.6893023255813954,18,1024,79.8008,3.4927,0.0001,5.0088,1.3474,4.3819,0.5713,-5413.8466,0.0001,0.0032,0.0,0.0002,0.0032,0.1216,0.1194,13.6973
